round_id,variant,kappa,selected_count,top4_mean_actual,overlap_with_kappa035,selected_formulations,scope
ROUND_006,sens_bounds_learned_wide,0.0,4,37.7525,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned_wide,1.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_bounds_learned_wide,2.0,4,37.7525,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_e579d58c9088,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_learned,0.35,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_learned,0.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_learned,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_learned,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_long,0.35,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_long,0.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_long,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_long,2.0,4,23.093125,2,v2_ea8a9ce5fcb2;v2_0edd7362eda9;v2_9d3ceb7016d5;v2_b0c3376ad599,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_short,0.35,4,37.425625,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_short,0.0,4,37.425625,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_short,1.0,4,37.425625,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_length_short,2.0,4,37.425625,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_logit,0.35,4,37.425625,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_logit,0.0,4,37.425625,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_logit,1.0,4,37.7275,3,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_logit,2.0,4,37.7275,3,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_matern15,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_matern15,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_matern15,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_matern15,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_mean_median,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_mean_median,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_mean_median,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_mean_median,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_mixed_sources,0.35,4,37.7275,4,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_mixed_sources,0.0,4,37.7275,4,v2_fb629591d74c;v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_mixed_sources,1.0,4,9.4275,1,v2_0edd7362eda9;v2_9d3ceb7016d5;v2_e579d58c9088;v2_445849cbfa02,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_mixed_sources,2.0,4,9.4275,1,v2_0edd7362eda9;v2_9d3ceb7016d5;v2_e579d58c9088;v2_445849cbfa02,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_10pp,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_10pp,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_10pp,1.0,4,37.7275,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_10pp,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_1pp,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_1pp,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_1pp,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_1pp,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_3pp,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_3pp,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_3pp,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_3pp,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_5pp,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_5pp,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_5pp,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_5pp,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_learned,0.35,4,37.7275,4,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_learned,0.0,4,37.7275,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_learned,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_noise_learned,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_13f1ff7a70b9;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_rbf,0.35,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_rbf,0.0,4,37.425625,3,v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_fb629591d74c;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_rbf,1.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_rbf,2.0,4,37.7275,4,v2_ea8a9ce5fcb2;v2_13f1ff7a70b9;v2_fb629591d74c;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_recent3,0.35,4,37.425625,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_recent3,0.0,4,37.425625,4,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_4673547a29eb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_recent3,1.0,4,37.7275,3,v2_13f1ff7a70b9;v2_fb629591d74c;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_006,sens_recent3,2.0,4,37.7275,3,v2_fb629591d74c;v2_13f1ff7a70b9;v2_ea8a9ce5fcb2;v2_0edd7362eda9,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_bounds_learned,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_bounds_learned,0.0,4,45.025625,3,v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_bounds_learned,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_bounds_learned,2.0,4,33.495625,2,v2_655dce03a47b;v2_6f20e63adb1d;v2_acaa3c7de271;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_existing,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_existing,0.0,4,45.025625,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_existing,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_existing,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_existing_adaptive,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_existing_adaptive,0.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_existing_adaptive,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_existing_adaptive,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_mean,0.35,4,40.466875,4,v2_2df18f043f0c;v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_mean,0.0,4,40.466875,4,v2_2df18f043f0c;v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_mean,1.0,4,40.466875,4,v2_2df18f043f0c;v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_mean,2.0,4,40.466875,4,v2_2df18f043f0c;v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_median,0.35,4,40.466875,4,v2_2df18f043f0c;v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_median,0.0,4,40.466875,4,v2_2df18f043f0c;v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_median,1.0,4,40.466875,4,v2_2df18f043f0c;v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,campaign_median,2.0,4,40.466875,4,v2_2df18f043f0c;v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,current_mixed,0.35,4,30.15625,4,v2_6f20e63adb1d;v2_655dce03a47b;v2_2df18f043f0c;v2_adfd2284b7fb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,current_mixed,0.0,4,40.466875,3,v2_6f20e63adb1d;v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,current_mixed,1.0,4,10.07125,2,v2_2df18f043f0c;v2_adfd2284b7fb;v2_a1a1ae0b19bb;v2_724742f4ebc1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,current_mixed,2.0,4,10.07125,2,v2_2df18f043f0c;v2_adfd2284b7fb;v2_a1a1ae0b19bb;v2_724742f4ebc1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,legacy_correction,0.35,4,51.4925,4,v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,legacy_correction,0.0,4,51.4925,4,v2_6fb2fa9dc5d5;v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,legacy_correction,1.0,4,42.41,3,v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_7371aa062562;v2_724742f4ebc1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,legacy_correction,2.0,4,31.565624999999997,2,v2_655dce03a47b;v2_7371aa062562;v2_724742f4ebc1;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_amplitude_learned,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_amplitude_learned,0.0,4,45.025625,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_amplitude_learned,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_amplitude_learned,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_ard_learned,0.35,4,40.466875,4,v2_6f20e63adb1d;v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_ard_learned,0.0,4,45.025625,3,v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_655dce03a47b;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_ard_learned,1.0,4,40.466875,4,v2_6f20e63adb1d;v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_ard_learned,2.0,4,30.15625,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_2df18f043f0c;v2_adfd2284b7fb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_baseline,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_baseline,0.0,4,45.025625,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_baseline,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_baseline,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds,0.35,4,44.34,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_acaa3c7de271,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds,0.0,4,51.4925,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds,1.0,4,44.34,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_acaa3c7de271,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds,2.0,4,44.52125,3,v2_acaa3c7de271;v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned,0.0,4,45.025625,3,v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned,2.0,4,33.495625,2,v2_655dce03a47b;v2_6f20e63adb1d;v2_acaa3c7de271;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned_restarts,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned_restarts,0.0,4,45.025625,3,v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned_restarts,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned_restarts,2.0,4,33.495625,2,v2_655dce03a47b;v2_6f20e63adb1d;v2_acaa3c7de271;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned_wide,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned_wide,0.0,4,45.025625,3,v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned_wide,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_bounds_learned_wide,2.0,4,33.495625,2,v2_655dce03a47b;v2_6f20e63adb1d;v2_acaa3c7de271;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_learned,0.35,4,51.4925,4,v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_learned,0.0,4,45.025625,3,v2_6fb2fa9dc5d5;v2_655dce03a47b;v2_6f20e63adb1d;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_learned,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_learned,2.0,4,44.521249999999995,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_acaa3c7de271,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_long,0.35,4,51.4925,4,v2_6f20e63adb1d;v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_long,0.0,4,51.4925,4,v2_6f20e63adb1d;v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_long,1.0,4,51.4925,4,v2_6f20e63adb1d;v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_long,2.0,4,28.303125,2,v2_2df18f043f0c;v2_adfd2284b7fb;v2_7371aa062562;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_short,0.35,4,51.4925,4,v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_655dce03a47b;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_short,0.0,4,51.4925,4,v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_655dce03a47b;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_length_short,1.0,4,51.4925,4,v2_6fb2fa9dc5d5;v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
